"","hash","evaluator","answer","evaluator_type","start_time","end_time","duration","fluency","adequacy","z_score","z_score_fluency","z_score_adequacy","id","source","en","uk"
"11","20af7bb6971f087b4f24782699aa158f0187514a","Expert 1",7,"Student","2025-03-01T21:58:23.271Z","2025-03-01T21:58:32.806Z",9.535,NA,NA,-4.08614829870881,NA,NA,"0aac4bd9de9f0cd0596b","CCMatrix","Its truly said that ,”A book is the only gift that can be opened again and again.”","Правий був поет: «Талант — єдина новина, що завжди нова»."
"12","20af7bb6971f087b4f24782699aa158f0187514a","Expert 3",5,"Student","2025-03-01T22:44:34.622Z","2025-03-01T22:44:56.353Z",21.731,NA,NA,-2.16157944696643,NA,NA,"0aac4bd9de9f0cd0596b","CCMatrix","Its truly said that ,”A book is the only gift that can be opened again and again.”","Правий був поет: «Талант — єдина новина, що завжди нова»."
"13","db714b9d220b9460a013913641ebcd944cf3daf6","Expert 2",88,"Student","2025-03-01T08:34:02.612Z","2025-03-01T08:34:20.849Z",18.237,NA,NA,0.665708812959039,NA,NA,"adb7bcd2485e810bf44a","CCMatrix","And by picking music you like, you can listen to the same material over and over again, without becoming bored","І, підбираючи музику, яка вам подобається, ви можете слухати той самий матеріал знову і знову, не нудьгуючи."
"14","db714b9d220b9460a013913641ebcd944cf3daf6","Expert 1",79,"Student","2025-03-01T22:19:53.075Z","2025-03-01T22:20:05.091Z",12.016,NA,NA,-0.140293951575894,NA,NA,"adb7bcd2485e810bf44a","CCMatrix","And by picking music you like, you can listen to the same material over and over again, without becoming bored","І, підбираючи музику, яка вам подобається, ви можете слухати той самий матеріал знову і знову, не нудьгуючи."
"15","db714b9d220b9460a013913641ebcd944cf3daf6","Expert 3",58,"Student","2025-03-01T22:36:52.718Z","2025-03-01T22:37:29.344Z",36.626,NA,NA,0.021260865808221,NA,NA,"adb7bcd2485e810bf44a","CCMatrix","And by picking music you like, you can listen to the same material over and over again, without becoming bored","І, підбираючи музику, яка вам подобається, ви можете слухати той самий матеріал знову і знову, не нудьгуючи."
"16","5fed58786510ad0682b40692d488475832666b77","Expert 2",99,"Student","2025-03-01T08:49:39.664Z","2025-03-01T08:52:05.409Z",145.745,NA,NA,0.990748757381974,NA,NA,"dc7a5d377222d6207817","CCMatrix","“There are too few opportunities to promote the exchange of best practices in this quickly changing field, especially with such distinguished guests and foreign partners.","“Є дуже мало можливостей обміну кращими практиками в цій швидкозмінній галузі, особливо з такими видатними гостями та іноземними партнерами."
"17","5fed58786510ad0682b40692d488475832666b77","Expert 1",92,"Student","2025-03-01T21:57:03.137Z","2025-03-01T21:57:17.009Z",13.872,NA,NA,0.572151972211993,NA,NA,"dc7a5d377222d6207817","CCMatrix","“There are too few opportunities to promote the exchange of best practices in this quickly changing field, especially with such distinguished guests and foreign partners.","“Є дуже мало можливостей обміну кращими практиками в цій швидкозмінній галузі, особливо з такими видатними гостями та іноземними партнерами."
"18","5fed58786510ad0682b40692d488475832666b77","Expert 3",68,"Student","2025-03-01T22:10:12.011Z","2025-03-01T22:11:13.302Z",61.291,NA,NA,0.433117528595892,NA,NA,"dc7a5d377222d6207817","CCMatrix","“There are too few opportunities to promote the exchange of best practices in this quickly changing field, especially with such distinguished guests and foreign partners.","“Є дуже мало можливостей обміну кращими практиками в цій швидкозмінній галузі, особливо з такими видатними гостями та іноземними партнерами."
"19","df12d705e368f959fcf73a64f38e748973d5efee","Expert 2",39,"Student","2025-03-01T08:56:57.695Z","2025-03-01T08:57:16.339Z",18.644,NA,NA,-0.782196394015854,NA,NA,"6cac0690aa69c74e2903","CCMatrix","Analysts of international rating Agency Moody’s predicts the continuation and tightening of a trade war between the US and China and the introduction by both parties of all the new measures.","Аналітики міжнародного рейтингового агентства Moody`s прогнозують продовження і посилення торгової війни між США і Китаєм і введення обома сторонами все нових заходів."
"20","df12d705e368f959fcf73a64f38e748973d5efee","Expert 1",96,"Student","2025-03-01T21:37:03.323Z","2025-03-01T21:37:20.894Z",17.571,NA,NA,0.791366102608266,NA,NA,"6cac0690aa69c74e2903","CCMatrix","Analysts of international rating Agency Moody’s predicts the continuation and tightening of a trade war between the US and China and the introduction by both parties of all the new measures.","Аналітики міжнародного рейтингового агентства Moody`s прогнозують продовження і посилення торгової війни між США і Китаєм і введення обома сторонами все нових заходів."
"21","df12d705e368f959fcf73a64f38e748973d5efee","Expert 3",68,"Student","2025-03-01T22:26:24.843Z","2025-03-01T22:26:56.98Z",32.137,NA,NA,0.433117528595892,NA,NA,"6cac0690aa69c74e2903","CCMatrix","Analysts of international rating Agency Moody’s predicts the continuation and tightening of a trade war between the US and China and the introduction by both parties of all the new measures.","Аналітики міжнародного рейтингового агентства Moody`s прогнозують продовження і посилення торгової війни між США і Китаєм і введення обома сторонами все нових заходів."
"22","b2ca5f8629a7b5fb2477fa68c53f496a42add35f","Expert 2",97,"Student","2025-03-01T09:28:44.194Z","2025-03-01T09:28:52.669Z",8.475,NA,NA,0.931650585668713,NA,NA,"94c41d1737db26ed4a7c","CCMatrix","However, this is also one of the reasons why many people are here in the warm season, especially on weekends.","Проте це також одна з причин, чому в теплу пору тут багато людей, особливо на вихідних."
"23","b2ca5f8629a7b5fb2477fa68c53f496a42add35f","Expert 3",80,"Student","2025-03-01T22:02:04.018Z","2025-03-01T22:02:31.889Z",27.871,NA,NA,0.927345523941096,NA,NA,"94c41d1737db26ed4a7c","CCMatrix","However, this is also one of the reasons why many people are here in the warm season, especially on weekends.","Проте це також одна з причин, чому в теплу пору тут багато людей, особливо на вихідних."
"24","b2ca5f8629a7b5fb2477fa68c53f496a42add35f","Expert 1",96,"Student","2025-03-01T22:15:11.357Z","2025-03-01T22:15:18.682Z",7.325,NA,NA,0.791366102608266,NA,NA,"94c41d1737db26ed4a7c","CCMatrix","However, this is also one of the reasons why many people are here in the warm season, especially on weekends.","Проте це також одна з причин, чому в теплу пору тут багато людей, особливо на вихідних."
"25","d9b5deb24c0ce29dae61acabc49c7a5efdd2e29d","Expert 2",38,"Student","2025-03-01T09:45:50.032Z","2025-03-01T09:46:05.76Z",15.728,NA,NA,-0.811745479872484,NA,NA,"e96609c223c483eccdb9","CCMatrix","“That notorious mythical image of a Roma thief affected my own life, too,” she said.","«Цей горезвісний міфічний образ ромського злодія вплинув також і на моє власне життя», — сказала вона."
"26","d9b5deb24c0ce29dae61acabc49c7a5efdd2e29d","Expert 1",90,"Student","2025-03-01T21:44:18.589Z","2025-03-01T21:44:29.643Z",11.054,NA,NA,0.462544907013856,NA,NA,"e96609c223c483eccdb9","CCMatrix","“That notorious mythical image of a Roma thief affected my own life, too,” she said.","«Цей горезвісний міфічний образ ромського злодія вплинув також і на моє власне життя», — сказала вона."
"27","d9b5deb24c0ce29dae61acabc49c7a5efdd2e29d","Expert 3",89,"Student","2025-03-01T21:56:49.847Z","2025-03-01T21:57:30.457Z",40.61,NA,NA,1.29801652045,NA,NA,"e96609c223c483eccdb9","CCMatrix","“That notorious mythical image of a Roma thief affected my own life, too,” she said.","«Цей горезвісний міфічний образ ромського злодія вплинув також і на моє власне життя», — сказала вона."
"28","c0cba93840432e5476f93796ed6222493492293f","Expert 2",99,"Student","2025-03-01T08:56:38.481Z","2025-03-01T08:56:49.099Z",10.618,NA,NA,0.990748757381974,NA,NA,"64286dfc8704c932c284","CCMatrix","However, soon, already in 1988, he again brought the company’s shares to the exchange.","Однак незабаром, вже в 1988-му, він знову вивів акції фірми на біржу."
"29","c0cba93840432e5476f93796ed6222493492293f","Expert 1",91,"Student","2025-03-01T22:17:14.336Z","2025-03-01T22:17:23.789Z",9.453,NA,NA,0.517348439612924,NA,NA,"64286dfc8704c932c284","CCMatrix","However, soon, already in 1988, he again brought the company’s shares to the exchange.","Однак незабаром, вже в 1988-му, він знову вивів акції фірми на біржу."
"30","c0cba93840432e5476f93796ed6222493492293f","Expert 3",91,"Student","2025-03-01T22:35:07.911Z","2025-03-01T22:35:53.139Z",45.228,NA,NA,1.38038785300753,NA,NA,"64286dfc8704c932c284","CCMatrix","However, soon, already in 1988, he again brought the company’s shares to the exchange.","Однак незабаром, вже в 1988-му, він знову вивів акції фірми на біржу."
"31","ea00b901da45c5edee7d1ab2689e589b3ef42099","Expert 2",87,"Student","2025-03-01T08:56:14.15Z","2025-03-01T08:56:18.229Z",4.079,NA,NA,0.636159727102408,NA,NA,"df2d540d20af394c7a7b","CCMatrix","But you are extraordinary.”","Ви - надзвичайні»."
"32","ea00b901da45c5edee7d1ab2689e589b3ef42099","Expert 1",95,"Student","2025-03-01T21:48:41.323Z","2025-03-01T21:48:46.667Z",5.344,NA,NA,0.736562570009197,NA,NA,"df2d540d20af394c7a7b","CCMatrix","But you are extraordinary.”","Ви - надзвичайні»."
"33","ea00b901da45c5edee7d1ab2689e589b3ef42099","Expert 3",67,"Student","2025-03-01T22:39:24.812Z","2025-03-01T22:39:52.576Z",27.764,NA,NA,0.391931862317125,NA,NA,"df2d540d20af394c7a7b","CCMatrix","But you are extraordinary.”","Ви - надзвичайні»."
"34","79050668ea67e5002f3981ab670c7daa3a0fad94","Expert 2",7,"Student","2025-03-01T09:13:39.948Z","2025-03-01T09:13:46.589Z",6.641,NA,NA,-1.72776714142803,NA,NA,"67075b23ad9803a84c77","CCMatrix","The prayers of God’s people invite and assure God’s response.","Молитва Божої Матері підтримала та надихнула людей на захист рідного міста."
"35","79050668ea67e5002f3981ab670c7daa3a0fad94","Expert 1",55,"Student","2025-03-01T21:56:03.671Z","2025-03-01T21:56:13.934Z",10.263,NA,NA,-1.45557873395353,NA,NA,"67075b23ad9803a84c77","CCMatrix","The prayers of God’s people invite and assure God’s response.","Молитва Божої Матері підтримала та надихнула людей на захист рідного міста."
"36","79050668ea67e5002f3981ab670c7daa3a0fad94","Expert 3",15,"Student","2025-03-01T21:55:52.244Z","2025-03-01T21:56:38.028Z",45.784,NA,NA,-1.74972278417876,NA,NA,"67075b23ad9803a84c77","CCMatrix","The prayers of God’s people invite and assure God’s response.","Молитва Божої Матері підтримала та надихнула людей на захист рідного міста."
"37","847d7d0b13b47a8152f4025bf6c94134a4ab7f41","Expert 2",13,"Student","2025-03-01T09:09:44.475Z","2025-03-01T09:09:52.366Z",7.891,NA,NA,-1.55047262628825,NA,NA,"adf7b75510afe4e21da7","CCMatrix","Disease this day has false symptoms.","Хвороба цього дня має хибні симптоми."
"38","847d7d0b13b47a8152f4025bf6c94134a4ab7f41","Expert 1",90,"Student","2025-03-01T22:16:46.652Z","2025-03-01T22:16:53.045Z",6.393,NA,NA,0.462544907013856,NA,NA,"adf7b75510afe4e21da7","CCMatrix","Disease this day has false symptoms.","Хвороба цього дня має хибні симптоми."
"39","847d7d0b13b47a8152f4025bf6c94134a4ab7f41","Expert 3",67,"Student","2025-03-01T22:34:53.408Z","2025-03-01T22:35:07.817Z",14.409,NA,NA,0.391931862317125,NA,NA,"adf7b75510afe4e21da7","CCMatrix","Disease this day has false symptoms.","Хвороба цього дня має хибні симптоми."
"40","184ba6f68a9c465352b3c635da0b3ad6b5112861","Expert 2",90,"Student","2025-03-01T09:18:06.855Z","2025-03-01T09:18:13.875Z",7.02,NA,NA,0.7248069846723,NA,NA,"d6e32f00e7c847efe1ea","CCMatrix","May the year 1940 bring the decision.","Хай 1940 рік принесе рішення."
"41","184ba6f68a9c465352b3c635da0b3ad6b5112861","Expert 1",96,"Student","2025-03-01T21:52:01.004Z","2025-03-01T21:52:06.855Z",5.851,NA,NA,0.791366102608266,NA,NA,"d6e32f00e7c847efe1ea","CCMatrix","May the year 1940 bring the decision.","Хай 1940 рік принесе рішення."
"42","184ba6f68a9c465352b3c635da0b3ad6b5112861","Expert 3",80,"Student","2025-03-01T22:24:14.491Z","2025-03-01T22:24:44.453Z",29.962,NA,NA,0.927345523941096,NA,NA,"d6e32f00e7c847efe1ea","CCMatrix","May the year 1940 bring the decision.","Хай 1940 рік принесе рішення."
"43","a570791ae346cd4a655e8b9babe6b5814004490c","Expert 2",97,"Student","2025-03-01T08:59:52.83Z","2025-03-01T08:59:58.752Z",5.922,NA,NA,0.931650585668713,NA,NA,"cbe96e9f21525d968e07","CCMatrix","long-term visas and residence permits, including those for the purpose of family reunion;","довгострокових віз та дозволів на проживання, у тому числі з метою возз’єднання сімей;"
"44","a570791ae346cd4a655e8b9babe6b5814004490c","Expert 3",64,"Student","2025-03-01T22:15:34.747Z","2025-03-01T22:15:58.547Z",23.8,NA,NA,0.268374863480823,NA,NA,"cbe96e9f21525d968e07","CCMatrix","long-term visas and residence permits, including those for the purpose of family reunion;","довгострокових віз та дозволів на проживання, у тому числі з метою возз’єднання сімей;"
"45","a570791ae346cd4a655e8b9babe6b5814004490c","Expert 1",96,"Student","2025-03-01T22:24:22.338Z","2025-03-01T22:24:28.898Z",6.56,NA,NA,0.791366102608266,NA,NA,"cbe96e9f21525d968e07","CCMatrix","long-term visas and residence permits, including those for the purpose of family reunion;","довгострокових віз та дозволів на проживання, у тому числі з метою возз’єднання сімей;"
"46","246893396c4b46e9c2d82669a2fbaee53d35417a","Expert 2",27,"Student","2025-03-01T09:29:48.089Z","2025-03-01T09:29:54.666Z",6.577,NA,NA,-1.13678542429542,NA,NA,"c7fc0d5cb4e3b8705b89","CCMatrix","Gadgets from the movies, about which you dreamed in the childhood","Гаджети з фільмів, про яких ти мріяв у дитинстві"
"47","246893396c4b46e9c2d82669a2fbaee53d35417a","Expert 1",97,"Student","2025-03-01T21:40:59.364Z","2025-03-01T21:41:05.049Z",5.685,NA,NA,0.846169635207334,NA,NA,"c7fc0d5cb4e3b8705b89","CCMatrix","Gadgets from the movies, about which you dreamed in the childhood","Гаджети з фільмів, про яких ти мріяв у дитинстві"
"48","246893396c4b46e9c2d82669a2fbaee53d35417a","Expert 3",68,"Student","2025-03-01T22:41:45.596Z","2025-03-01T22:42:06.463Z",20.867,NA,NA,0.433117528595892,NA,NA,"c7fc0d5cb4e3b8705b89","CCMatrix","Gadgets from the movies, about which you dreamed in the childhood","Гаджети з фільмів, про яких ти мріяв у дитинстві"
"49","185438f65fc3d29e1dc92041b659cf8d8981ab85","Expert 2",46,"Student","2025-03-01T09:36:18.916Z","2025-03-01T09:36:31.214Z",12.298,NA,NA,-0.575352793019441,NA,NA,"28dfbb5d4a26a365e763","CCMatrix","Dystonia can also be classified according to whether it occurs together with another movement disorder.","Дистонію також можна класифікувати по тому, виникає вона разом з іншим руховим розладом."
"50","185438f65fc3d29e1dc92041b659cf8d8981ab85","Expert 1",70,"Student","2025-03-01T21:58:57.743Z","2025-03-01T21:59:09.32Z",11.577,NA,NA,-0.633525744967508,NA,NA,"28dfbb5d4a26a365e763","CCMatrix","Dystonia can also be classified according to whether it occurs together with another movement disorder.","Дистонію також можна класифікувати по тому, виникає вона разом з іншим руховим розладом."
"51","185438f65fc3d29e1dc92041b659cf8d8981ab85","Expert 3",64,"Student","2025-03-01T22:22:19.124Z","2025-03-01T22:22:43.333Z",24.209,NA,NA,0.268374863480823,NA,NA,"28dfbb5d4a26a365e763","CCMatrix","Dystonia can also be classified according to whether it occurs together with another movement disorder.","Дистонію також можна класифікувати по тому, виникає вона разом з іншим руховим розладом."
"52","283d585eb424d9034c4db6c3097593e815d7e9aa","Expert 2",99,"Student","2025-03-01T09:28:19.676Z","2025-03-01T09:28:39.667Z",19.991,NA,NA,0.990748757381974,NA,NA,"94ea0f5c31c48cdc0edc","CCMatrix","Environment and World Politics- Global Warming & Other Natural Threats.","Навколишнє середовище і світова політика — Глобальне потепління та інші природні загрози"
"53","283d585eb424d9034c4db6c3097593e815d7e9aa","Expert 3",69,"Student","2025-03-01T21:59:18.294Z","2025-03-01T21:59:49.481Z",31.187,NA,NA,0.474303194874659,NA,NA,"94ea0f5c31c48cdc0edc","CCMatrix","Environment and World Politics- Global Warming & Other Natural Threats.","Навколишнє середовище і світова політика — Глобальне потепління та інші природні загрози"
"54","283d585eb424d9034c4db6c3097593e815d7e9aa","Expert 1",95,"Student","2025-03-01T22:18:56.902Z","2025-03-01T22:19:04.929Z",8.027,NA,NA,0.736562570009197,NA,NA,"94ea0f5c31c48cdc0edc","CCMatrix","Environment and World Politics- Global Warming & Other Natural Threats.","Навколишнє середовище і світова політика — Глобальне потепління та інші природні загрози"
"55","cf9f2e0669f2afc40a602b68d10dd859a0c6bb8b","Expert 2",96,"Student","2025-03-01T09:46:34.838Z","2025-03-01T09:46:50.575Z",15.737,NA,NA,0.902101499812082,NA,NA,"a07052a1781ee11a35c6","CCMatrix","When it comes to protecting your private information, we’ve got it locked down tighter than Alcatraz.","Коли справа доходить до захисту Вашої особистої інформації ми зберігаємо її надійніше, ніж Алькатрас."
"56","cf9f2e0669f2afc40a602b68d10dd859a0c6bb8b","Expert 1",94,"Student","2025-03-01T22:18:36.886Z","2025-03-01T22:18:56.777Z",19.891,NA,NA,0.681759037410129,NA,NA,"a07052a1781ee11a35c6","CCMatrix","When it comes to protecting your private information, we’ve got it locked down tighter than Alcatraz.","Коли справа доходить до захисту Вашої особистої інформації ми зберігаємо її надійніше, ніж Алькатрас."
"57","cf9f2e0669f2afc40a602b68d10dd859a0c6bb8b","Expert 3",69,"Student","2025-03-01T22:25:24.097Z","2025-03-01T22:26:24.725Z",60.628,NA,NA,0.474303194874659,NA,NA,"a07052a1781ee11a35c6","CCMatrix","When it comes to protecting your private information, we’ve got it locked down tighter than Alcatraz.","Коли справа доходить до захисту Вашої особистої інформації ми зберігаємо її надійніше, ніж Алькатрас."
"58","b0628b995da51161a4a82bf282d4667334f5239e","Expert 2",92,"Student","2025-03-01T09:45:14.544Z","2025-03-01T09:45:21.867Z",7.323,NA,NA,0.78390515638556,NA,NA,"ea6cdff5ae35cd3b9fce","CCMatrix","Sometimes you have to wait before you decide on pregnancy, some require a serious course of treatment and even surgery.","Іноді доводиться почекати, перш ніж вирішуватися на вагітність, деяким потрібно серйозний курс лікування і навіть операції."
"59","b0628b995da51161a4a82bf282d4667334f5239e","Expert 1",79,"Student","2025-03-01T21:57:17.133Z","2025-03-01T21:57:47.191Z",30.058,NA,NA,-0.140293951575894,NA,NA,"ea6cdff5ae35cd3b9fce","CCMatrix","Sometimes you have to wait before you decide on pregnancy, some require a serious course of treatment and even surgery.","Іноді доводиться почекати, перш ніж вирішуватися на вагітність, деяким потрібно серйозний курс лікування і навіть операції."
"60","b0628b995da51161a4a82bf282d4667334f5239e","Expert 3",68,"Student","2025-03-01T22:15:58.659Z","2025-03-01T22:16:25.561Z",26.902,NA,NA,0.433117528595892,NA,NA,"ea6cdff5ae35cd3b9fce","CCMatrix","Sometimes you have to wait before you decide on pregnancy, some require a serious course of treatment and even surgery.","Іноді доводиться почекати, перш ніж вирішуватися на вагітність, деяким потрібно серйозний курс лікування і навіть операції."
"61","28fa659fe0e8c092af37b3d50bedb16543b94ed9","Expert 2",95,"Student","2025-03-01T09:40:11.124Z","2025-03-01T09:41:01.443Z",50.319,NA,NA,0.872552413955452,NA,NA,"c76f5955bf0a4d35b703","CCMatrix","That's the way we make the new economy work better for everybody.","Ось так ми змусимо економіку працювати краще для всіх."
"62","28fa659fe0e8c092af37b3d50bedb16543b94ed9","Expert 1",80,"Student","2025-03-01T22:14:23.57Z","2025-03-01T22:14:32.193Z",8.623,NA,NA,-0.0854904189768261,NA,NA,"c76f5955bf0a4d35b703","CCMatrix","That's the way we make the new economy work better for everybody.","Ось так ми змусимо економіку працювати краще для всіх."
"63","28fa659fe0e8c092af37b3d50bedb16543b94ed9","Expert 3",60,"Student","2025-03-01T22:30:24.807Z","2025-03-01T22:31:30.454Z",65.647,NA,NA,0.103632198365755,NA,NA,"c76f5955bf0a4d35b703","CCMatrix","That's the way we make the new economy work better for everybody.","Ось так ми змусимо економіку працювати краще для всіх."
"64","dcc8a1270980858a1977a37b8afe87aad1099b5c","Expert 2",96,"Student","2025-03-01T08:40:43.495Z","2025-03-01T08:40:55.778Z",12.283,NA,NA,0.902101499812082,NA,NA,"5688c03d97bf20371e69","CCMatrix","Much love and appreciation for the Academy.","Велика любов і вдячність Академії."
"65","dcc8a1270980858a1977a37b8afe87aad1099b5c","Expert 1",99,"Student","2025-03-01T21:36:56.423Z","2025-03-01T21:37:03.213Z",6.79,NA,NA,0.95577670040547,NA,NA,"5688c03d97bf20371e69","CCMatrix","Much love and appreciation for the Academy.","Велика любов і вдячність Академії."
"66","dcc8a1270980858a1977a37b8afe87aad1099b5c","Expert 3",60,"Student","2025-03-01T22:28:37.502Z","2025-03-01T22:28:52.911Z",15.409,NA,NA,0.103632198365755,NA,NA,"5688c03d97bf20371e69","CCMatrix","Much love and appreciation for the Academy.","Велика любов і вдячність Академії."
"67","d8f0435a650053ad13c06078b91535e19e426ff2","Expert 2",87,"Student","2025-03-01T09:37:38.871Z","2025-03-01T09:37:42.937Z",4.066,NA,NA,0.636159727102408,NA,NA,"4314cc602bf185b43c32","CCMatrix","The first joy,","«Перші радощі»,"
"68","d8f0435a650053ad13c06078b91535e19e426ff2","Expert 1",95,"Student","2025-03-01T21:38:12.788Z","2025-03-01T21:38:18.391Z",5.603,NA,NA,0.736562570009197,NA,NA,"4314cc602bf185b43c32","CCMatrix","The first joy,","«Перші радощі»,"
"69","d8f0435a650053ad13c06078b91535e19e426ff2","Expert 3",86,"Student","2025-03-01T22:23:49.27Z","2025-03-01T22:24:14.387Z",25.117,NA,NA,1.1744595216137,NA,NA,"4314cc602bf185b43c32","CCMatrix","The first joy,","«Перші радощі»,"
"70","d86cee21c710e9699c77a746da3eaa3fac8c790a","Expert 2",70,"Student","2025-03-01T09:51:02.301Z","2025-03-01T09:51:21.803Z",19.502,NA,NA,0.13382526753969,NA,NA,"24f222d19261135e2771","CCMatrix","That agreement placed the bulk of the Golan Heights in the French sphere.","Ця угода передала більшу частину Голанських висот у французьку сферу впливу."
"71","d86cee21c710e9699c77a746da3eaa3fac8c790a","Expert 1",90,"Student","2025-03-01T21:40:37.383Z","2025-03-01T21:40:49.534Z",12.151,NA,NA,0.462544907013856,NA,NA,"24f222d19261135e2771","CCMatrix","That agreement placed the bulk of the Golan Heights in the French sphere.","Ця угода передала більшу частину Голанських висот у французьку сферу впливу."
"72","d86cee21c710e9699c77a746da3eaa3fac8c790a","Expert 3",67,"Student","2025-03-01T22:11:13.439Z","2025-03-01T22:11:44.012Z",30.573,NA,NA,0.391931862317125,NA,NA,"24f222d19261135e2771","CCMatrix","That agreement placed the bulk of the Golan Heights in the French sphere.","Ця угода передала більшу частину Голанських висот у французьку сферу впливу."
"73","74ca3fa88f968d07c8a0ba8e1cdad0bb87ca2a76","Expert 2",96,"Student","2025-03-01T08:46:23.439Z","2025-03-01T08:46:58.533Z",35.094,NA,NA,0.902101499812082,NA,NA,"53325ec6f2c66e15cfe3","CCMatrix","This is good for Ukraine's security -- energy security -- because diversification is a key component of energy security.","Це добре для енергетичної безпеки України, адже диверсифікація – це її ключовий елемент."
"74","74ca3fa88f968d07c8a0ba8e1cdad0bb87ca2a76","Expert 3",45,"Student","2025-03-01T22:03:09.16Z","2025-03-01T22:03:44.971Z",35.811,NA,NA,-0.514152795815751,NA,NA,"53325ec6f2c66e15cfe3","CCMatrix","This is good for Ukraine's security -- energy security -- because diversification is a key component of energy security.","Це добре для енергетичної безпеки України, адже диверсифікація – це її ключовий елемент."
"75","74ca3fa88f968d07c8a0ba8e1cdad0bb87ca2a76","Expert 1",81,"Student","2025-03-01T22:22:27.271Z","2025-03-01T22:22:40.196Z",12.925,NA,NA,-0.0306868863777579,NA,NA,"53325ec6f2c66e15cfe3","CCMatrix","This is good for Ukraine's security -- energy security -- because diversification is a key component of energy security.","Це добре для енергетичної безпеки України, адже диверсифікація – це її ключовий елемент."
"76","817493942a7e083a1fc2e76b96596bb90a4ac586","Expert 2",95,"Student","2025-03-01T08:46:58.639Z","2025-03-01T08:47:26.719Z",28.08,NA,NA,0.872552413955452,NA,NA,"88c309ad352c39025542","CCMatrix","If you have sensitive feet, it is better to walk on the beach in flip-flops.","Якщо у вас чутливі ступні, краще ходити по пляжу в капцях."
"77","817493942a7e083a1fc2e76b96596bb90a4ac586","Expert 1",93,"Student","2025-03-01T21:57:53.773Z","2025-03-01T21:58:02.662Z",8.889,NA,NA,0.626955504811061,NA,NA,"88c309ad352c39025542","CCMatrix","If you have sensitive feet, it is better to walk on the beach in flip-flops.","Якщо у вас чутливі ступні, краще ходити по пляжу в капцях."
